date,n_gear,site,lon,lat,family,genus,species,cpue
2014-09-03,9,Leucate,3.0652,42.897,Mullidae,Mullus,Mullus surmuletus,0.2222
2014-09-03,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus erythrinus,0.2222
2014-09-03,3,Villefranche,7.3145,43.6896,Mugilidae,NA,NA,2.6667
2014-09-09,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.1111
2014-09-09,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus erythrinus,0.1111
2014-09-17,8,Les Embiez,5.7866,43.0731,Labridae,Coris,Coris julis,0.25
2014-09-17,8,Les Embiez,5.7866,43.0731,Pomacentridae,Chromis,Chromis chromis,0.125
2014-09-17,8,Les Embiez,5.7866,43.0731,Scorpaenidae,Scorpaena,Scorpaena porcus,0.125
2014-09-18,8,Les Embiez,5.7866,43.0731,Labridae,Coris,Coris julis,0.125
2014-09-18,8,Les Embiez,5.7866,43.0731,Scorpaenidae,Scorpaena,Scorpaena porcus,0.125
2014-09-18,8,Les Embiez,5.7866,43.0731,Sparidae,Pagellus,Pagellus erythrinus,0.125
2014-09-20,2,Port-Cros,6.4199,43.0062,Citharidae,Citharus,Citharus linguatula,0.5
2014-09-20,2,Port-Cros,6.4199,43.0062,Mullidae,Mullus,Mullus surmuletus,0.5
2014-09-21,2,Port-Cros,6.4199,43.0062,Congridae,Conger,Conger conger,0.5
2014-09-22,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.6667
2014-09-23,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.6667
2014-09-24,3,Villefranche,7.3145,43.6896,Mugilidae,NA,NA,0.3333
2014-09-25,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.5556
2014-09-25,5,Bonifacio,9.1969,41.3631,Mugilidae,NA,NA,0.4
2014-09-25,5,Saint Florent,9.3122,42.7153,Mugilidae,NA,NA,1.2
2014-09-26,1,Agde,3.4696,43.2474,Soleidae,NA,NA,1
2014-09-26,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.5556
2014-09-26,6,Carry,5.1739,43.3228,Sparidae,Spicara,NA,0.3333
2014-09-26,1,Port-Cros,6.4199,43.0062,Pomacentridae,Chromis,Chromis chromis,3
2014-09-26,5,Saint Florent,9.3122,42.7153,Mugilidae,NA,NA,1.4
2014-09-27,4,Agde,3.4696,43.2474,Blenniidae,Parablennius,Parablennius pilicornis,0.5
2014-09-27,4,Agde,3.4696,43.2474,Gobiidae,NA,NA,1.5
2014-09-27,4,Agde,3.4696,43.2474,Mugilidae,NA,NA,0.25
2014-09-27,4,Agde,3.4696,43.2474,Scorpaenidae,Scorpaena,Scorpaena notata,0.75
2014-09-27,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.4444
2014-09-27,6,Carry,5.1739,43.3228,Blenniidae,Parablennius,Parablennius pilicornis,0.1667
2014-09-27,9,Marseille,5.2911,43.276,Sparidae,Diplodus,Diplodus puntazzo,0.1111
2014-09-27,9,Marseille,5.2911,43.276,Sparidae,Spicara,NA,0.1111
2014-09-27,2,Port Vendres,3.1205,42.5228,Blenniidae,Parablennius,Parablennius pilicornis,0.5
2014-09-27,2,Port Vendres,3.1205,42.5228,Mugilidae,NA,NA,0.5
2014-09-27,5,Saint Florent,9.3122,42.7153,Apogonidae,Apogon,Apogon imberbis,1.6
2014-09-27,5,Saint Florent,9.3122,42.7153,Blenniidae,Parablennius,Parablennius gattorugine,0.2
2014-09-27,5,Saint Florent,9.3122,42.7153,Blenniidae,Parablennius,Parablennius pilicornis,0.2
2014-09-27,5,Saint Florent,9.3122,42.7153,Pomacentridae,Chromis,Chromis chromis,0.2
2014-09-27,5,Saint Florent,9.3122,42.7153,Scorpaenidae,Scorpaena,Scorpaena scrofa,0.8
2014-09-28,6,Carry,5.1739,43.3228,Sparidae,Spicara,NA,0.5
2014-09-28,2,Les Embiez,5.7866,43.0731,Serranidae,Epinephelus,Epinephelus marginatus,1
2014-09-28,2,Les Embiez,5.7866,43.0731,Sparidae,Diplodus,Diplodus puntazzo,1.5
2014-09-28,9,Marseille,5.2911,43.276,Blenniidae,Parablennius,Parablennius pilicornis,0.1111
2014-09-28,9,Marseille,5.2911,43.276,Sparidae,Diplodus,Diplodus puntazzo,0.1111
2014-09-28,9,Marseille,5.2911,43.276,Sparidae,Spicara,NA,0.6667
2014-09-29,5,Agde,3.4696,43.2474,Apogonidae,Apogon,Apogon imberbis,0.2
2014-09-29,5,Agde,3.4696,43.2474,Blenniidae,Parablennius,Parablennius pilicornis,0.2
2014-09-29,5,Agde,3.4696,43.2474,Gobiidae,NA,NA,1
2014-09-29,5,Agde,3.4696,43.2474,Mugilidae,NA,NA,0.6
2014-09-29,8,Les Embiez,5.7866,43.0731,Apogonidae,Apogon,Apogon imberbis,0.125
2014-09-29,8,Les Embiez,5.7866,43.0731,Sparidae,Diplodus,Diplodus puntazzo,0.5
2014-09-29,5,Saint Florent,9.3122,42.7153,Blenniidae,Lipophrys,Lipophrys trigloides,0.4
2014-09-29,5,Saint Florent,9.3122,42.7153,Mugilidae,NA,NA,2
2014-09-30,5,Agde,3.4696,43.2474,Gobiidae,NA,NA,0.4
2014-09-30,5,Agde,3.4696,43.2474,Mugilidae,NA,NA,1.2
2014-10-02,10,Marseille,5.2911,43.276,Sparidae,Diplodus,Diplodus puntazzo,3.7
2014-10-02,10,Marseille,5.2911,43.276,Sparidae,Pagellus,Pagellus acarne,0.1
2014-10-02,10,Marseille,5.2911,43.276,Sparidae,Spicara,NA,4.3
2014-10-02,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus puntazzo,1.3333
2014-10-07,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus puntazzo,0.6667
2014-10-08,9,Leucate,3.0652,42.897,Apogonidae,Apogon,Apogon imberbis,0.1111
2014-10-08,9,Leucate,3.0652,42.897,Sparidae,Diplodus,Diplodus puntazzo,0.1111
2014-10-14,4,Leucate,3.0652,42.897,Mugilidae,NA,NA,1.5
2014-10-14,4,Leucate,3.0652,42.897,Scorpaenidae,Scorpaena,NA,0.25
2014-10-14,4,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,0.25
2014-10-15,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus puntazzo,1
2014-10-23,3,Villefranche,7.3145,43.6896,Apogonidae,Apogon,Apogon imberbis,0.3333
2014-10-23,3,Villefranche,7.3145,43.6896,Scorpaenidae,Scorpaena,Scorpaena scrofa,1.3333
2014-10-23,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus puntazzo,0.6667
2014-10-23,3,Villefranche,7.3145,43.6896,Sparidae,Sarpa,Sarpa salpa,0.6667
2014-10-29,3,Villefranche,7.3145,43.6896,Mugilidae,NA,NA,0.3333
2014-10-29,3,Villefranche,7.3145,43.6896,Scorpaenidae,Scorpaena,Scorpaena scrofa,0.3333
2014-10-29,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus puntazzo,0.6667
2014-10-29,3,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,0.3333
2014-10-29,3,Villefranche,7.3145,43.6896,Sparidae,Sarpa,Sarpa salpa,1
2014-11-20,3,Villefranche,7.3145,43.6896,Mugilidae,NA,NA,1
2014-11-20,3,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,2.3333
2014-11-20,3,Villefranche,7.3145,43.6896,Sparidae,Sarpa,Sarpa salpa,6.6667
2014-11-26,2,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,1
2014-11-26,2,Villefranche,7.3145,43.6896,Sparidae,Sarpa,Sarpa salpa,8
2014-11-26,2,Villefranche,7.3145,43.6896,Syngnathidae,Hippocampus,Hippocampus hippocampus,0.5
2014-12-05,3,Villefranche,7.3145,43.6896,Mugilidae,NA,NA,0.3333
2014-12-05,3,Villefranche,7.3145,43.6896,Sparidae,Sarpa,Sarpa salpa,0.3333
2014-12-11,3,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,1
2014-12-11,3,Villefranche,7.3145,43.6896,Sparidae,Sarpa,Sarpa salpa,1.3333
2014-12-17,3,Villefranche,7.3145,43.6896,Sparidae,Sarpa,Sarpa salpa,0.3333
2015-01-07,3,Villefranche,7.3145,43.6896,Sparidae,Sarpa,Sarpa salpa,0.6667
2015-01-21,3,Villefranche,7.3145,43.6896,Mugilidae,NA,NA,0.3333
2015-01-21,3,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,0.3333
2015-01-28,3,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,0.3333
2015-02-04,3,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,0.3333
2015-02-04,3,Villefranche,7.3145,43.6896,Triglidae,Chelidonichthys,Chelidonichthys lucerna,0.3333
2015-02-18,3,Villefranche,7.3145,43.6896,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.3333
2015-02-18,3,Villefranche,7.3145,43.6896,Mugilidae,NA,NA,0.3333
2015-02-18,3,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,2.3333
2015-02-18,3,Villefranche,7.3145,43.6896,Triglidae,Chelidonichthys,Chelidonichthys lucerna,0.3333
2015-03-18,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus sargus,0.3333
2015-03-18,3,Villefranche,7.3145,43.6896,Sparidae,Sarpa,Sarpa salpa,1.3333
2015-03-26,3,Villefranche,7.3145,43.6896,Congridae,Conger,Conger conger,0.3333
2015-04-01,2,Villefranche,7.3145,43.6896,Sparidae,Sarpa,Sarpa salpa,1
2015-04-08,3,Villefranche,7.3145,43.6896,Congridae,Conger,Conger conger,0.3333
2015-04-08,3,Villefranche,7.3145,43.6896,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.6667
2015-04-13,7,Les Embiez,5.7866,43.0731,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,1.2857
2015-04-13,7,Les Embiez,5.7866,43.0731,Congridae,Conger,Conger conger,0.8571
2015-04-13,7,Les Embiez,5.7866,43.0731,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,2.8571
2015-04-14,3,La Ciotat,5.6354,43.1802,Sparidae,Pagellus,Pagellus bogaraveo,0.3333
2015-04-14,7,Les Embiez,5.7866,43.0731,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,2
2015-04-14,7,Les Embiez,5.7866,43.0731,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,1.2857
2015-04-14,7,Les Embiez,5.7866,43.0731,Sparidae,Sarpa,Sarpa salpa,0.2857
2015-04-14,8,Marseille,5.2911,43.276,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.125
2015-04-14,8,Marseille,5.2911,43.276,Sparidae,Pagellus,Pagellus bogaraveo,0.375
2015-04-15,3,La Ciotat,5.6354,43.1802,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.3333
2015-04-15,3,La Ciotat,5.6354,43.1802,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.3333
2015-04-15,3,La Ciotat,5.6354,43.1802,Sparidae,Pagellus,Pagellus bogaraveo,0.3333
2015-04-15,7,Les Embiez,5.7866,43.0731,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.5714
2015-04-15,7,Les Embiez,5.7866,43.0731,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,1
2015-04-15,3,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,0.6667
2015-04-16,7,La Ciotat,5.6354,43.1802,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.2857
2015-04-16,7,La Ciotat,5.6354,43.1802,Congridae,Conger,Conger conger,0.2857
2015-04-16,7,La Ciotat,5.6354,43.1802,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,1
2015-04-16,7,La Ciotat,5.6354,43.1802,Sparidae,Pagellus,Pagellus bogaraveo,0.4286
2015-04-16,8,Marseille,5.2911,43.276,Sparidae,Pagellus,Pagellus bogaraveo,0.375
2015-04-16,8,Marseille,5.2911,43.276,Sparidae,Spicara,Spicara smaris,0.125
2015-04-17,3,Villefranche,7.3145,43.6896,Ammodytidae,Gymnammodytes,NA,0.6667
2015-04-17,3,Villefranche,7.3145,43.6896,Congridae,Conger,Conger conger,0.3333
2015-04-17,3,Villefranche,7.3145,43.6896,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.6667
2015-04-17,3,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,0.6667
2015-04-18,14,La Ciotat,5.6354,43.1802,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.3571
2015-04-18,14,La Ciotat,5.6354,43.1802,Congridae,Conger,Conger conger,0.3571
2015-04-18,14,La Ciotat,5.6354,43.1802,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,1.6429
2015-04-18,14,La Ciotat,5.6354,43.1802,Sparidae,Pagellus,Pagellus bogaraveo,0.5714
2015-04-20,7,Les Embiez,5.7866,43.0731,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.8571
2015-04-20,7,Les Embiez,5.7866,43.0731,Blenniidae,Parablennius,Parablennius gattorugine,0.1429
2015-04-20,7,Les Embiez,5.7866,43.0731,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,5
2015-04-21,3,La Ciotat,5.6354,43.1802,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.6667
2015-04-21,3,La Ciotat,5.6354,43.1802,Sparidae,Pagellus,Pagellus bogaraveo,6.6667
2015-04-21,7,Les Embiez,5.7866,43.0731,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,1.7143
2015-04-21,7,Les Embiez,5.7866,43.0731,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,4.8571
2015-04-21,7,Les Embiez,5.7866,43.0731,Gobiidae,NA,NA,0.1429
2015-04-21,7,Les Embiez,5.7866,43.0731,Sparidae,Sarpa,Sarpa salpa,0.2857
2015-04-22,14,La Ciotat,5.6354,43.1802,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.2143
2015-04-22,14,La Ciotat,5.6354,43.1802,Blenniidae,Lipophrys,Lipophrys trigloides,0.1429
2015-04-22,14,La Ciotat,5.6354,43.1802,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,1.6429
2015-04-22,14,La Ciotat,5.6354,43.1802,Sparidae,Pagellus,Pagellus bogaraveo,2.9286
2015-04-22,14,La Ciotat,5.6354,43.1802,Sparidae,Spicara,Spicara smaris,0.0714
2015-04-22,7,Les Embiez,5.7866,43.0731,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.4286
2015-04-22,7,Les Embiez,5.7866,43.0731,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.5714
2015-04-22,7,Les Embiez,5.7866,43.0731,Sparidae,Pagellus,Pagellus bogaraveo,0.5714
2015-04-22,9,Marseille,5.2911,43.276,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.1111
2015-04-22,9,Marseille,5.2911,43.276,Sparidae,Sarpa,Sarpa salpa,0.1111
2015-04-22,3,Villefranche,7.3145,43.6896,Congridae,Conger,Conger conger,1
2015-04-22,3,Villefranche,7.3145,43.6896,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,2.3333
2015-04-23,14,La Ciotat,5.6354,43.1802,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.2143
2015-04-23,14,La Ciotat,5.6354,43.1802,Ammodytidae,Gymnammodytes,NA,0.0714
2015-04-23,14,La Ciotat,5.6354,43.1802,Congridae,Conger,Conger conger,0.0714
2015-04-23,14,La Ciotat,5.6354,43.1802,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,1.7143
2015-04-23,14,La Ciotat,5.6354,43.1802,Sparidae,Pagellus,Pagellus bogaraveo,0.2143
2015-04-23,9,Marseille,5.2911,43.276,Congridae,Conger,Conger conger,0.1111
2015-04-23,9,Marseille,5.2911,43.276,Sparidae,Pagellus,Pagellus bogaraveo,0.3333
2015-04-23,9,Marseille,5.2911,43.276,Sparidae,Spicara,Spicara smaris,0.1111
2015-04-24,13,La Ciotat,5.6354,43.1802,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.6154
2015-04-24,13,La Ciotat,5.6354,43.1802,Ammodytidae,Gymnammodytes,NA,0.1538
2015-04-24,13,La Ciotat,5.6354,43.1802,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,2.1538
2015-04-24,13,La Ciotat,5.6354,43.1802,Sparidae,Pagellus,Pagellus bogaraveo,8.1538
2015-04-24,13,La Ciotat,5.6354,43.1802,Sparidae,Pagrus,Pagrus pagrus,0.0769
2015-04-24,9,Marseille,5.2911,43.276,Blenniidae,Parablennius,Parablennius gattorugine,0.1111
2015-04-24,9,Marseille,5.2911,43.276,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.1111
2015-04-24,9,Marseille,5.2911,43.276,Sparidae,Pagellus,Pagellus bogaraveo,0.4444
2015-04-24,9,Marseille,5.2911,43.276,Sparidae,Sarpa,Sarpa salpa,0.1111
2015-04-25,16,La Ciotat,5.6354,43.1802,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.3125
2015-04-25,16,La Ciotat,5.6354,43.1802,Ammodytidae,Gymnammodytes,NA,0.0625
2015-04-25,16,La Ciotat,5.6354,43.1802,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,1.3125
2015-04-25,16,La Ciotat,5.6354,43.1802,Sparidae,Pagellus,Pagellus bogaraveo,5.375
2015-04-29,3,Villefranche,7.3145,43.6896,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,1
2015-05-06,3,Villefranche,7.3145,43.6896,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.6667
2015-05-10,7,Les Embiez,5.7866,43.0731,Blenniidae,Parablennius,Parablennius gattorugine,0.1429
2015-05-10,7,Les Embiez,5.7866,43.0731,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.4286
2015-05-10,7,Les Embiez,5.7866,43.0731,Sparidae,Pagellus,Pagellus bogaraveo,0.2857
2015-05-11,7,Les Embiez,5.7866,43.0731,Sparidae,Pagellus,Pagellus acarne,0.1429
2015-05-11,7,Les Embiez,5.7866,43.0731,Sparidae,Pagellus,Pagellus bogaraveo,0.2857
2015-05-11,7,Les Embiez,5.7866,43.0731,Sparidae,Spicara,Spicara smaris,0.1429
2015-05-12,7,Les Embiez,5.7866,43.0731,Sparidae,Spicara,Spicara smaris,0.2857
2015-05-12,7,Les Embiez,5.7866,43.0731,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.1429
2015-05-13,16,La Ciotat,5.6354,43.1802,Blenniidae,Lipophrys,Lipophrys trigloides,0.0625
2015-05-13,16,La Ciotat,5.6354,43.1802,Blenniidae,Parablennius,Parablennius gattorugine,0.3125
2015-05-13,16,La Ciotat,5.6354,43.1802,Congridae,Conger,Conger conger,0.125
2015-05-13,16,La Ciotat,5.6354,43.1802,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.5
2015-05-13,16,La Ciotat,5.6354,43.1802,Sparidae,Pagellus,Pagellus bogaraveo,0.125
2015-05-13,16,La Ciotat,5.6354,43.1802,Sparidae,Spicara,Spicara smaris,0.0625
2015-05-13,16,La Ciotat,5.6354,43.1802,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.1875
2015-05-13,9,Marseille,5.2911,43.276,Sparidae,Pagellus,Pagellus bogaraveo,0.2222
2015-05-13,9,Marseille,5.2911,43.276,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.2222
2015-05-14,16,La Ciotat,5.6354,43.1802,Congridae,Conger,Conger conger,0.125
2015-05-14,16,La Ciotat,5.6354,43.1802,Sparidae,Pagellus,Pagellus bogaraveo,0.1875
2015-05-14,16,La Ciotat,5.6354,43.1802,Sparidae,Pagrus,Pagrus pagrus,0.1875
2015-05-14,16,La Ciotat,5.6354,43.1802,Sparidae,Spicara,Spicara smaris,0.1875
2015-05-14,16,La Ciotat,5.6354,43.1802,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.1875
2015-05-14,8,Marseille,5.2911,43.276,Blenniidae,Parablennius,Parablennius gattorugine,0.125
2015-05-14,8,Marseille,5.2911,43.276,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.25
2015-05-17,16,La Ciotat,5.6354,43.1802,Blenniidae,Parablennius,Parablennius gattorugine,0.125
2015-05-17,16,La Ciotat,5.6354,43.1802,Sparidae,Pagellus,Pagellus bogaraveo,0.0625
2015-05-17,16,La Ciotat,5.6354,43.1802,Sparidae,Spicara,Spicara smaris,0.0625
2015-05-17,16,La Ciotat,5.6354,43.1802,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.0625
2015-05-17,7,Les Embiez,5.7866,43.0731,Sparidae,Pagellus,Pagellus bogaraveo,0.1429
2015-05-17,7,Les Embiez,5.7866,43.0731,Sparidae,NA,NA,0.1429
2015-05-17,7,Les Embiez,5.7866,43.0731,Sparidae,Spicara,Spicara smaris,1.8571
2015-05-17,7,Les Embiez,5.7866,43.0731,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.1429
2015-05-18,16,La Ciotat,5.6354,43.1802,Sparidae,Pagellus,Pagellus bogaraveo,0.25
2015-05-18,16,La Ciotat,5.6354,43.1802,Sparidae,Spicara,Spicara smaris,0.125
2015-05-18,7,Les Embiez,5.7866,43.0731,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.2857
2015-05-18,7,Les Embiez,5.7866,43.0731,Blenniidae,Parablennius,Parablennius gattorugine,0.2857
2015-05-18,7,Les Embiez,5.7866,43.0731,Congridae,Conger,Conger conger,0.1429
2015-05-18,7,Les Embiez,5.7866,43.0731,Sparidae,Pagellus,Pagellus bogaraveo,0.1429
2015-05-18,7,Les Embiez,5.7866,43.0731,Sparidae,Spicara,Spicara smaris,7.8571
2015-05-19,15,La Ciotat,5.6354,43.1802,Blenniidae,Parablennius,Parablennius gattorugine,0.1333
2015-05-19,15,La Ciotat,5.6354,43.1802,Sparidae,Spicara,Spicara smaris,0.6
2015-05-20,3,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus bogaraveo,0.6667
2015-05-20,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,0.3333
2015-05-23,16,La Ciotat,5.6354,43.1802,Atherinidae,Atherina,Atherina hepsetus,2.0625
2015-05-28,8,Marseille,5.2911,43.276,Sparidae,Pagellus,Pagellus bogaraveo,0.25
2015-06-09,16,La Ciotat,5.6354,43.1802,Blenniidae,Parablennius,Parablennius pilicornis,0.1875
2015-06-09,16,La Ciotat,5.6354,43.1802,Blenniidae,NA,NA,1.0625
2015-06-09,16,La Ciotat,5.6354,43.1802,Sparidae,Diplodus,Diplodus annularis,0.625
2015-06-09,16,La Ciotat,5.6354,43.1802,Sparidae,Pagellus,Pagellus erythrinus,0.125
2015-06-09,16,La Ciotat,5.6354,43.1802,Sparidae,Spicara,Spicara smaris,10.1875
2015-06-09,7,Les Embiez,5.7866,43.0731,Sparidae,Spicara,Spicara smaris,0.1429
2015-06-09,10,Marseille,5.2911,43.276,Sparidae,Diplodus,Diplodus annularis,0.1
2015-06-10,7,Les Embiez,5.7866,43.0731,Blenniidae,NA,NA,0.2857
2015-06-10,7,Les Embiez,5.7866,43.0731,Sparidae,Spicara,Spicara smaris,1.7143
2015-06-10,10,Marseille,5.2911,43.276,Blenniidae,NA,NA,0.1
2015-06-10,10,Marseille,5.2911,43.276,Sparidae,Pagellus,Pagellus bogaraveo,0.2
2015-06-10,10,Marseille,5.2911,43.276,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.2
2015-06-10,3,Villefranche,7.3145,43.6896,Atherinidae,Atherina,NA,1.3333
2015-06-10,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus annularis,0.6667
2015-06-11,9,Marseille,5.2911,43.276,Blenniidae,NA,NA,0.1111
2015-06-11,9,Marseille,5.2911,43.276,Sparidae,Diplodus,Diplodus annularis,0.3333
2015-06-12,16,La Ciotat,5.6354,43.1802,Sparidae,Pagellus,Pagellus bogaraveo,0.125
2015-06-12,16,La Ciotat,5.6354,43.1802,Sparidae,Spicara,Spicara smaris,4.125
2015-06-12,16,La Ciotat,5.6354,43.1802,Tripterygiidae,Tripterygion,NA,0.125
2015-06-14,15,La Ciotat,5.6354,43.1802,Blenniidae,Parablennius,Parablennius pilicornis,0.1333
2015-06-14,15,La Ciotat,5.6354,43.1802,Blenniidae,Parablennius,NA,0.2
2015-06-14,15,La Ciotat,5.6354,43.1802,Blenniidae,NA,NA,0.6
2015-06-14,15,La Ciotat,5.6354,43.1802,Mullidae,Mullus,NA,0.1333
2015-06-14,15,La Ciotat,5.6354,43.1802,Sparidae,Pagellus,Pagellus bogaraveo,0.1333
2015-06-14,15,La Ciotat,5.6354,43.1802,Sparidae,Pagellus,Pagellus erythrinus,0.1333
2015-06-14,15,La Ciotat,5.6354,43.1802,Sparidae,Spicara,Spicara smaris,1.8
2015-06-14,15,La Ciotat,5.6354,43.1802,Tripterygiidae,Tripterygion,NA,0.0667
2015-06-14,8,Les Embiez,5.7866,43.0731,Blenniidae,NA,NA,0.875
2015-06-14,8,Les Embiez,5.7866,43.0731,Sparidae,Pagellus,Pagellus bogaraveo,0.125
2015-06-14,8,Les Embiez,5.7866,43.0731,Sparidae,Spicara,Spicara smaris,1.75
2015-06-14,10,Marseille,5.2911,43.276,Blenniidae,NA,NA,0.1
2015-06-14,10,Marseille,5.2911,43.276,Sparidae,Diplodus,Diplodus annularis,0.3
2015-06-15,3,Cassis,5.5358,43.2045,Blenniidae,NA,NA,3
2015-06-15,3,Cassis,5.5358,43.2045,Gobiidae,NA,NA,0.3333
2015-06-15,3,Cassis,5.5358,43.2045,Sparidae,Diplodus,Diplodus annularis,0.3333
2015-06-15,3,Cassis,5.5358,43.2045,Sparidae,Spicara,Spicara smaris,22.3333
2015-06-15,3,Cassis,5.5358,43.2045,Tripterygiidae,Tripterygion,NA,7.3333
2015-06-15,16,La Ciotat,5.6354,43.1802,Blenniidae,Parablennius,Parablennius pilicornis,0.25
2015-06-15,16,La Ciotat,5.6354,43.1802,Blenniidae,NA,NA,0.75
2015-06-15,16,La Ciotat,5.6354,43.1802,Sparidae,Diplodus,Diplodus annularis,0.1875
2015-06-15,16,La Ciotat,5.6354,43.1802,Sparidae,Pagellus,Pagellus bogaraveo,0.0625
2015-06-15,16,La Ciotat,5.6354,43.1802,Sparidae,Spicara,Spicara smaris,9.25
2015-06-15,10,Marseille,5.2911,43.276,Sparidae,Diplodus,Diplodus annularis,0.3
2015-06-16,4,Cassis,5.5358,43.2045,Blenniidae,NA,NA,0.25
2015-06-16,4,Cassis,5.5358,43.2045,Sparidae,Spicara,Spicara smaris,0.75
2015-06-16,16,La Ciotat,5.6354,43.1802,Blenniidae,Lipophrys,Lipophrys trigloides,0.0625
2015-06-16,16,La Ciotat,5.6354,43.1802,Blenniidae,Parablennius,Parablennius pilicornis,0.3125
2015-06-16,16,La Ciotat,5.6354,43.1802,Blenniidae,Parablennius,NA,0.375
2015-06-16,16,La Ciotat,5.6354,43.1802,Blenniidae,NA,NA,2.75
2015-06-16,16,La Ciotat,5.6354,43.1802,Mullidae,Mullus,NA,0.125
2015-06-16,16,La Ciotat,5.6354,43.1802,Sparidae,Diplodus,Diplodus annularis,1.125
2015-06-16,16,La Ciotat,5.6354,43.1802,Sparidae,Pagellus,Pagellus erythrinus,0.1875
